0,0,0,81,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,44,30,192,168,1,1,32,1,10,1,10,20,False
0,0,0,42,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,113,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,29,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,41,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,5,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,30,31,192,168,1,1,32,1,10,1,10,19,False
0,0,0,57,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,7,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,111,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,101,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,8,29,192,168,1,1,32,1,10,1,10,20,False
0,0,0,113,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,16,28,192,168,1,1,32,1,10,1,10,15,False
0,0,0,38,31,192,168,1,1,32,1,10,1,10,16,False
0,0,0,44,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,52,30,192,168,1,1,32,1,10,1,10,17,False
0,0,0,106,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,83,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,83,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,60,30,192,168,1,1,32,1,10,1,10,17,False
0,0,0,44,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,118,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,20,30,192,168,1,1,32,1,10,1,10,17,False
0,0,0,6,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,86,31,192,168,1,1,32,1,10,1,10,20,False
0,0,0,5,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,110,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,15,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,55,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,76,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,124,30,192,168,1,1,32,1,10,1,10,17,False
0,0,0,84,30,192,168,1,1,32,1,10,1,10,18,False
0,0,0,125,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,35,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,67,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,59,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,75,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,51,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,48,28,192,168,1,1,32,1,10,1,10,20,False
0,0,0,38,31,192,168,1,1,32,1,10,1,10,20,False
0,0,0,69,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,13,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,14,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,85,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,122,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,9,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,8,29,192,168,1,1,32,1,10,1,10,19,False
0,0,0,35,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,100,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,128,25,192,168,1,1,32,1,10,1,10,15,False
0,0,0,128,25,192,168,1,1,32,1,10,1,10,20,False
0,0,0,192,26,192,168,1,1,32,1,10,1,10,17,False
0,0,0,240,28,192,168,1,1,32,1,10,1,10,18,False
0,0,0,240,28,192,168,1,1,32,1,10,1,10,16,False
0,0,0,176,28,192,168,1,1,32,1,10,1,10,15,False
0,0,0,144,28,192,168,1,1,32,1,10,1,10,20,False
0,0,0,176,28,192,168,1,1,32,1,10,1,10,17,False
0,0,0,208,28,192,168,1,1,32,1,10,1,10,15,False
0,0,0,136,29,192,168,1,1,32,1,10,1,10,16,False
0,0,0,232,29,192,168,1,1,32,1,10,1,10,18,False
0,0,0,200,29,192,168,1,1,32,1,10,1,10,15,False
0,0,0,68,30,192,168,1,1,32,1,10,1,10,18,False
0,0,0,103,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,16,28,192,168,1,1,32,1,10,1,10,19,False
0,0,0,88,29,192,168,1,1,32,1,10,1,10,15,False
0,0,0,105,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,107,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,65,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,155,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,254,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,210,31,192,168,1,1,32,1,10,1,10,17,False
0,0,0,168,29,192,168,1,1,32,1,10,1,10,17,False
0,0,0,139,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,231,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,246,31,192,168,1,1,32,1,10,1,10,20,False
0,0,0,135,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,196,30,192,168,1,1,32,1,10,1,10,18,False
0,0,0,151,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,229,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,162,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,184,29,192,168,1,1,32,1,10,1,10,20,False
0,0,0,168,29,192,168,1,1,32,1,10,1,10,15,False
0,0,0,222,31,192,168,1,1,32,1,10,1,10,17,False
0,0,0,227,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,188,30,192,168,1,1,32,1,10,1,10,20,False
0,0,0,214,31,192,168,1,1,32,1,10,1,10,19,False
0,0,0,143,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,140,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,245,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,228,30,192,168,1,1,32,1,10,1,10,19,False
0,0,0,180,30,192,168,1,1,32,1,10,1,10,18,False
0,0,0,152,29,192,168,1,1,32,1,10,1,10,18,False
0,0,0,149,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,166,31,192,168,1,1,32,1,10,1,10,20,False
0,0,0,206,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,247,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,134,31,192,168,1,1,32,1,10,1,10,19,False
0,0,0,238,31,192,168,1,1,32,1,10,1,10,16,False
0,0,0,164,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,204,30,192,168,1,1,32,1,10,1,10,19,False
0,0,0,141,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,239,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,252,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,163,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,196,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,130,31,192,168,1,1,32,1,10,1,10,16,False
0,0,0,196,30,192,168,1,1,32,1,10,1,10,19,False
0,0,0,146,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,142,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,159,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,151,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,152,29,192,168,1,1,32,1,10,1,10,19,False
0,0,0,122,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,91,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,236,30,192,168,1,1,32,1,10,1,10,20,False
0,0,0,172,30,192,168,1,1,32,1,10,1,10,18,False
0,0,0,180,30,192,168,1,1,32,1,10,1,10,17,False
0,0,0,220,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,168,29,192,168,1,1,32,1,10,1,10,16,False
0,0,0,132,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,0,25,192,168,1,1,32,1,10,1,10,1,False
0,0,0,128,25,192,168,1,1,32,1,10,1,10,1,False
