0,0,0,215,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,252,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,151,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,135,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,241,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,191,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,167,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,163,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,141,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,196,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,183,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,190,31,192,168,1,1,32,1,10,1,10,20,False
0,0,0,130,31,192,168,1,1,32,1,10,1,10,16,False
0,0,0,159,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,138,31,192,168,1,1,32,1,10,1,10,19,False
0,0,0,129,32,192,168,1,1,32,1,10,1,10,19,False
0,0,0,249,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,167,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,173,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,245,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,211,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,206,31,192,168,1,1,32,1,10,1,10,19,False
0,0,0,134,31,192,168,1,1,32,1,10,1,10,17,False
0,0,0,246,31,192,168,1,1,32,1,10,1,10,15,False
0,0,0,196,30,192,168,1,1,32,1,10,1,10,19,False
0,0,0,230,31,192,168,1,1,32,1,10,1,10,16,False
0,0,0,140,30,192,168,1,1,32,1,10,1,10,15,False
0,0,0,227,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,130,31,192,168,1,1,32,1,10,1,10,17,False
0,0,0,221,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,185,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,146,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,132,30,192,168,1,1,32,1,10,1,10,16,False
0,0,0,205,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,162,31,192,168,1,1,32,1,10,1,10,19,False
0,0,0,137,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,135,32,192,168,1,1,32,1,10,1,10,16,False
0,0,0,149,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,190,31,192,168,1,1,32,1,10,1,10,17,False
0,0,0,211,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,232,29,192,168,1,1,32,1,10,1,10,18,False
0,0,0,185,32,192,168,1,1,32,1,10,1,10,15,False
0,0,0,223,32,192,168,1,1,32,1,10,1,10,20,False
0,0,0,142,31,192,168,1,1,32,1,10,1,10,18,False
0,0,0,195,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,199,32,192,168,1,1,32,1,10,1,10,18,False
0,0,0,212,30,192,168,1,1,32,1,10,1,10,20,False
0,0,0,163,32,192,168,1,1,32,1,10,1,10,17,False
0,0,0,154,31,192,168,1,1,32,1,10,1,10,16,False
0,0,0,196,30,192,168,1,1,32,1,10,1,10,17,False
0,0,0,200,29,192,168,1,1,32,1,10,1,10,15,False
0,0,0,249,32,192,168,1,1,32,1,10,1,10,17,False

